2,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,yes,2,no,0,,=1,0,0,1,0,0,0,1,1,0,0,
3,1,2,no,yes,yes,no,yes,0,no,0,,=1,0,1,0,1,1,0,1,0,0,0,
4,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,yes,yes,no,no,no,0,no,0,,=1,0,1,1,1,0,0,0,0,0,0,
4,1,2,yes,no,yes,no,no,2,no,0,,=1,0,1,1,0,1,0,0,1,0,0,
3,1,2,yes,no,no,no,yes,0,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
3,1,2,yes,no,yes,no,yes,0,no,0,,=1,0,1,1,0,1,0,1,0,0,0,
2,1,1,yes,yes,yes,no,no,2,no,0,,=1,0,0,1,1,1,0,0,1,0,0,
3,2,4,yes,no,no,no,yes,2,no,0,,=1,0,1,1,0,0,0,1,1,0,0,
3,1,2,yes,no,yes,no,yes,0,no,0,,=1,0,1,1,0,1,0,1,0,0,0,
4,2,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
2,1,1,no,no,no,no,no,1,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
4,2,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,2,2,yes,no,no,no,yes,1,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
3,2,2,yes,no,yes,no,no,0,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
3,1,1,yes,no,no,yes,no,2,no,0,,=1,0,0,1,0,0,1,0,1,0,0,
3,1,1,yes,no,no,no,no,3,no,0,,=1,0,0,1,0,0,0,0,1,0,0,
3,1,3,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,2,2,yes,yes,no,no,yes,2,no,0,,=1,0,1,1,1,0,0,1,1,0,0,
3,1,2,yes,no,yes,yes,no,2,no,0,,=1,0,1,1,0,1,1,0,1,0,0,
3,1,1,yes,no,yes,no,no,0,no,0,,=1,0,0,1,0,1,0,0,0,0,0,
3,1,1,yes,no,yes,no,no,3,no,0,,=1,0,0,1,0,1,0,0,1,0,0,
3,1,2,yes,no,no,no,no,1,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,1,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,2,no,0,,=1,0,1,1,0,0,0,0,1,0,0,
3,1,2,yes,no,yes,no,no,1,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
4,1,2,yes,no,no,no,yes,0,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
3,1,1,yes,no,yes,no,no,0,no,0,,=1,0,0,1,0,1,0,0,0,0,0,
2,1,1,yes,no,yes,no,no,1,no,0,,=1,0,0,1,0,1,0,0,0,0,0,
3,2,1,yes,yes,yes,no,yes,2,no,0,,=1,0,0,1,1,1,0,1,1,0,0,
3,2,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,2,yes,no,no,no,no,1,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,yes,0,no,0,,=1,0,0,1,0,0,0,1,0,0,0,
4,2,2,no,no,yes,no,no,1,no,0,,=1,0,1,0,0,1,0,0,0,0,0,
3,2,2,yes,no,no,no,no,2,no,0,,=1,0,1,1,0,0,0,0,1,0,0,
3,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
4,1,3,yes,no,yes,no,yes,2,no,0,,=1,0,1,1,0,1,0,1,1,0,0,
3,1,1,yes,yes,yes,no,yes,1,no,0,,=1,0,0,1,1,1,0,1,0,0,0,
3,2,2,yes,no,no,yes,no,2,no,0,,=1,0,1,1,0,0,1,0,1,0,0,
3,2,1,yes,no,yes,no,yes,1,no,0,,=1,0,0,1,0,1,0,1,0,0,0,
3,1,1,yes,no,no,no,no,3,no,0,,=1,0,0,1,0,0,0,0,1,0,0,
3,1,2,no,no,yes,no,yes,0,no,0,,=1,0,1,0,0,1,0,1,0,0,0,
4,1,2,yes,no,no,no,yes,0,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
4,1,1,no,no,yes,no,no,0,no,0,,=1,0,0,0,0,1,0,0,0,0,0,
3,1,2,no,no,no,no,yes,1,no,0,,=1,0,1,0,0,0,0,1,0,0,0,
3,2,2,no,no,yes,no,yes,0,no,0,,=1,0,1,0,0,1,0,1,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,2,2,yes,yes,yes,no,yes,1,no,0,,=1,0,1,1,1,1,0,1,0,0,0,
3,2,1,yes,yes,yes,no,no,3,no,0,,=1,0,0,1,1,1,0,0,1,0,0,
4,1,2,yes,yes,yes,no,no,0,no,0,,=1,0,1,1,1,1,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,yes,no,1,no,0,,=1,0,0,1,0,0,1,0,0,0,0,
2,1,1,yes,no,yes,no,yes,2,no,0,,=1,0,0,1,0,1,0,1,1,0,0,
3,1,1,yes,no,no,no,yes,2,no,0,,=1,0,0,1,0,0,0,1,1,0,0,
3,2,2,yes,no,no,no,yes,2,no,0,,=1,0,1,1,0,0,0,1,1,0,0,
2,1,2,yes,yes,yes,no,no,0,no,0,,=1,0,1,1,1,1,0,0,0,0,0,
4,2,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
5,2,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,2,1,yes,no,yes,no,no,2,no,0,,=1,0,0,1,0,1,0,0,1,0,0,
3,1,2,yes,no,no,no,yes,0,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
5,2,2,yes,no,yes,yes,no,2,no,0,,=1,0,1,1,0,1,1,0,1,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,2,1,no,no,yes,no,no,0,no,0,,=1,0,0,0,0,1,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,2,yes,no,no,yes,no,1,no,0,,=1,0,1,1,0,0,1,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,2,no,0,,=1,0,0,1,0,0,0,0,1,0,0,
3,2,4,yes,no,no,no,yes,2,no,0,,=1,0,1,1,0,0,0,1,1,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,1,yes,no,no,no,no,2,no,0,,=1,0,0,1,0,0,0,0,1,0,0,
5,2,1,no,no,yes,no,yes,1,no,0,,=1,0,0,0,0,1,0,1,0,0,0,
4,1,2,no,no,no,no,no,1,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,4,yes,no,no,no,yes,2,no,0,,=1,0,1,1,0,0,0,1,1,0,0,
3,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,yes,no,0,no,0,,=1,0,0,1,0,0,1,0,0,0,0,
3,1,2,no,no,yes,yes,no,0,no,0,,=1,0,1,0,0,1,1,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,yes,no,no,0,no,0,,=1,0,0,1,0,1,0,0,0,0,0,
2,1,1,yes,no,no,no,yes,0,no,0,,=1,0,0,1,0,0,0,1,0,0,0,
2,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,yes,2,no,0,,=1,0,0,1,0,0,0,1,1,0,0,
3,1,2,yes,no,yes,no,no,0,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
3,1,2,no,no,yes,no,no,0,no,0,,=1,0,1,0,0,1,0,0,0,0,0,
2,1,2,yes,no,no,no,yes,0,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
2,2,1,yes,no,yes,no,no,0,no,0,,=1,0,0,1,0,1,0,0,0,0,0,
3,1,2,yes,yes,yes,no,no,0,no,0,,=1,0,1,1,1,1,0,0,0,0,0,
3,2,2,yes,no,no,no,no,2,no,0,,=1,0,1,1,0,0,0,0,1,0,0,
5,1,2,yes,yes,yes,no,yes,1,no,0,,=1,0,1,1,1,1,0,1,0,0,0,
3,2,4,yes,no,no,no,yes,2,no,0,,=1,0,1,1,0,0,0,1,1,0,0,
4,2,4,yes,no,no,no,yes,2,no,0,,=1,0,1,1,0,0,0,1,1,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,4,yes,yes,no,no,yes,2,no,0,,=1,0,1,1,1,0,0,1,1,0,0,
3,1,2,yes,no,yes,no,no,0,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
4,2,2,yes,no,yes,no,no,2,no,0,,=1,0,1,1,0,1,0,0,1,0,0,
2,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,1,yes,no,no,no,no,2,no,0,,=1,0,0,1,0,0,0,0,1,0,0,
3,1,2,yes,no,no,no,yes,0,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
4,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,2,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,2,yes,no,yes,no,no,0,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,1,no,no,no,no,yes,0,no,0,,=1,0,0,0,0,0,0,1,0,0,0,
6,1,2,yes,no,no,no,no,1,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,1,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
4,2,4,yes,no,no,no,yes,1,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
3,2,4,yes,no,no,no,yes,2,no,0,,=1,0,1,1,0,0,0,1,1,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
4,2,4,yes,no,no,no,no,2,no,0,,=1,0,1,1,0,0,0,0,1,0,0,
4,2,4,yes,no,no,no,yes,1,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,2,no,0,,=1,0,0,1,0,0,0,0,1,0,0,
3,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,2,3,yes,no,no,no,yes,0,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
3,2,4,yes,no,no,no,yes,1,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
3,2,2,yes,no,yes,no,no,1,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,yes,yes,yes,no,yes,1,no,0,,=1,0,1,1,1,1,0,1,0,0,0,
3,1,1,yes,no,yes,no,no,2,no,0,,=1,0,0,1,0,1,0,0,1,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
4,1,2,yes,no,no,no,yes,2,no,0,,=1,0,1,1,0,0,0,1,1,0,0,
4,1,3,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
2,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,no,no,no,no,yes,0,no,0,,=1,0,0,0,0,0,0,1,0,0,0,
3,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,no,no,yes,no,no,0,no,0,,=1,0,1,0,0,1,0,0,0,0,0,
2,1,1,yes,no,yes,no,no,2,no,0,,=1,0,0,1,0,1,0,0,1,0,0,
3,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,4,yes,no,no,no,yes,1,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
4,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,no,no,no,no,yes,0,no,0,,=1,0,0,0,0,0,0,1,0,0,0,
4,1,2,yes,no,yes,no,yes,0,no,0,,=1,0,1,1,0,1,0,1,0,0,0,
3,1,1,yes,yes,yes,no,no,0,no,0,,=1,0,0,1,1,1,0,0,0,0,0,
4,1,2,no,no,no,no,no,1,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
4,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
4,2,4,yes,yes,no,no,yes,1,no,0,,=1,0,1,1,1,0,0,1,0,0,0,
3,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
2,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
4,1,2,yes,no,yes,no,no,0,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,yes,1,no,0,,=1,0,0,1,0,0,0,1,0,0,0,
3,1,1,no,no,no,no,no,1,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
1,1,1,yes,no,no,no,no,0,no,0,,=0,0,0,1,0,0,0,0,0,0,0,
2,2,1,no,yes,yes,no,no,1,no,0,,=1,0,0,0,1,1,0,0,0,0,0,
2,1,1,no,no,yes,no,no,0,no,0,,=1,0,0,0,0,1,0,0,0,0,0,
2,1,1,yes,no,no,no,no,2,no,0,,=1,0,0,1,0,0,0,0,1,0,0,
3,1,2,no,no,yes,no,no,0,no,0,,=1,0,1,0,0,1,0,0,0,0,0,
3,1,2,yes,no,yes,no,no,0,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,2,no,0,,=1,0,1,1,0,0,0,0,1,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,yes,0,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
3,1,1,yes,no,yes,no,no,0,no,0,,=1,0,0,1,0,1,0,0,0,0,0,
3,2,4,yes,no,no,no,yes,2,no,0,,=1,0,1,1,0,0,0,1,1,0,0,
3,1,1,no,no,no,no,yes,0,no,0,,=1,0,0,0,0,0,0,1,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,yes,no,yes,0,no,0,,=1,0,0,1,0,1,0,1,0,0,0,
3,1,2,no,no,yes,no,no,0,no,0,,=1,0,1,0,0,1,0,0,0,0,0,
2,1,1,yes,yes,yes,no,no,0,no,0,,=1,0,0,1,1,1,0,0,0,0,0,
2,1,2,yes,no,no,yes,no,1,no,0,,=1,0,1,1,0,0,1,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,2,no,0,,=1,0,1,1,0,0,0,0,1,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
4,1,2,yes,no,no,no,no,3,no,0,,=1,0,1,1,0,0,0,0,1,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
4,1,2,no,no,no,no,no,1,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
2,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,1,2,yes,no,yes,no,no,1,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,no,no,no,no,no,1,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
4,1,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,2,no,no,no,no,no,1,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
2,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
4,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
4,1,3,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,1,2,no,no,no,no,no,1,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,2,no,no,no,yes,no,1,no,0,,=1,0,1,0,0,0,1,0,0,0,0,
2,1,1,no,no,no,no,no,1,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,2,yes,no,yes,no,no,1,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
3,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,1,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,2,2,yes,yes,no,no,yes,1,no,0,,=1,0,1,1,1,0,0,1,0,0,0,
3,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,yes,0,no,0,,=1,0,0,1,0,0,0,1,0,0,0,
3,1,2,yes,no,no,no,yes,0,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
2,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,2,2,yes,no,yes,no,no,1,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
3,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
2,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
3,1,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,2,yes,no,yes,no,no,0,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
2,1,1,no,yes,no,no,no,1,no,0,,=1,0,0,0,1,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,yes,no,no,no,0,no,0,,=1,0,0,1,1,0,0,0,0,0,0,
2,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
4,2,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,no,no,yes,no,no,0,no,0,,=1,0,0,0,0,1,0,0,0,0,0,
1,1,1,no,no,no,no,no,0,no,0,,=0,0,0,0,0,0,0,0,0,0,0,
3,1,2,yes,no,yes,no,no,0,no,0,,=1,0,1,1,0,1,0,0,0,0,0,
3,1,1,no,no,no,yes,no,0,no,0,,=1,0,0,0,0,0,1,0,0,0,0,
3,1,2,yes,no,no,no,yes,1,no,0,,=1,0,1,1,0,0,0,1,0,0,0,
2,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
4,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,1,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
5,1,2,no,no,no,no,no,0,no,0,,=1,0,1,0,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
2,1,1,no,no,no,no,no,1,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
2,1,1,yes,no,yes,no,no,2,no,0,,=1,0,0,1,0,1,0,0,1,0,0,
3,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
2,1,1,yes,no,no,no,no,0,no,0,,=1,0,0,1,0,0,0,0,0,0,0,
3,1,1,no,no,no,no,no,0,no,0,,=1,0,0,0,0,0,0,0,0,0,0,
3,1,2,yes,no,no,no,no,0,no,0,,=1,0,1,1,0,0,0,0,0,0,0,
